"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"16896","통신판매업","08_26_04_P","3120000","2023312021930200962","2023-06-23","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 연희동 ***-**","서울특별시 서대문구 연희로**가길 **, 신관*층 (연희동)","03707","셉트 디자인 (Sept. Design)","2026-01-09 14:01:15","U","2026-01-11 02:40:00","기타","193568.154199119","451633.734070545","0","0","0","인터넷",
"16897","통신판매업","08_26_04_P","3040000","2023304019030201229","2017-12-02","","01","영업/정상","01","정상영업","","","","","02-1533-0850","","","서울특별시 광진구 구의동 *** 광진 경제허브센터 도약관","서울특별시 광진구 광나루로 ***, 광진 경제허브센터 도약관 *층 ***호 (구의동)","05022","평생나눔사업협동조합","2026-01-09 10:31:45","U","2026-01-11 02:40:00","건강/식품","207181.590733857","449188.899220998","0","0","0","TV홈쇼핑, 인터넷, 카다로그, 기타",
"16898","통신판매업","08_26_04_P","4191000","2022419031730200246","2022-03-04","","01","영업/정상","01","정상영업","","","","","","","","강원특별자치도 원주시 단구동 ****-* 현진에버빌*차아파트","강원특별자치도 원주시 늘품로 **, ***동 ****호 (단구동, 현진에버빌*차아파트)","26488","리프몰(LEEFMALL)","2026-01-09 21:30:44","U","2026-01-11 02:40:00","종합몰","284261.511747255","425023.75725803","0","0","0","인터넷",
"16899","통신판매업","08_26_04_P","4191000","2021419031730200578","2021-04-30","","03","폐업","03","폐업처리","2026-01-09","","","","","","","강원특별자치도 원주시 반곡동 ****-* 푸른숨 휴브레스","강원특별자치도 원주시 혁신로 **, ***동 ***호 (반곡동, 푸른숨 휴브레스)","26467","디지털피그","2026-01-09 18:09:54","U","2026-01-11 02:40:00","레져/여행/공연","287171.22939127","424779.741270071","0","0","0","인터넷, 카다로그, 기타",
"16900","통신판매업","08_26_04_P","5080000","2016508013330200447","2016-11-15","","01","영업/정상","01","정상영업","","","","","054-476-0365","","","경상북도 구미시 공단동 ***-* ***,***호","경상북도 구미시 수출대로 ***, ***,***호 (공단동)","39367","(주)엘에스비","2026-01-09 16:53:32","U","2026-01-11 02:40:00","가전 건강/식품","324275.653580964","290882.090205458","0","0","0","인터넷",
"16901","통신판매업","08_26_04_P","5090000","2016509012530200048","2016-04-29","","01","영업/정상","01","정상영업","","","","","054-632-4474","","","경상북도 영주시 부석면 임곡리 ***-*","경상북도 영주시 부석면 영부로 *","36002","숲치유농장 주식회사","2026-01-09 09:12:40","U","2026-01-11 02:40:00","건강/식품","347965.113642344","389087.361480212","0","0","0","인터넷",
"16902","통신판매업","08_26_04_P","4810000","2015481030730200131","2015-07-30","","01","영업/정상","01","정상영업","","","","","","","","","전라남도 여수시 돌산읍 돌산로 ****","59768","명품 우두리 푸드","2026-01-09 09:23:42","U","2026-01-11 02:40:00","건강/식품","268147.27870585","136728.974473132","0","0","0","인터넷",
"16903","통신판매업","08_26_04_P","3120000","2024312021930200043","2024-01-08","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍은동 ***-**","서울특별시 서대문구 연희로**가길 *, 지하*층 E**호 (홍은동)","03650","참조은(tk567)","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰","194191.552230532","454194.693044027","0","0","0","인터넷",
"16904","통신판매업","08_26_04_P","3120000","2019312019230200341","2019-04-04","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍제동 *번지 **호","서울특별시 서대문구 세검정로*가길 **-** (홍제동)","03620","호주구매대행","2026-01-09 14:01:15","U","2026-01-11 02:40:00","건강/식품","195583.503427875","454733.05844579","0","0","0","인터넷",
"16905","통신판매업","08_26_04_P","3120000","2019312019230200655","2019-07-10","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍은동 ***번지 홍은벽산아파트","서울특별시 서대문구 세검정로*길 **, ***동 *층 ***호 (홍은동, 홍은벽산아파트)","03612","프루","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰","195057.033841623","454786.019433577","0","0","0","인터넷",
"16906","통신판매업","08_26_04_P","3120000","2019312019230200922","2019-09-19","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 창천동 **번지 **호","서울특별시 서대문구 연세로*다길 **, *층 **호 (창천동)","03787","천년비비안","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","194033.03782295","450514.653917441","0","0","0","기타",
"16907","통신판매업","08_26_04_P","3120000","2019312019230200855","2019-09-02","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 창천동 ***번지 **호","서울특별시 서대문구 신촌로 **, ***호 (창천동)","03786","잉톡","2026-01-09 14:01:15","U","2026-01-11 02:40:00","교육/도서/완구/오락","193946.395220305","450525.834024158","0","0","0","인터넷",
"16908","통신판매업","08_26_04_P","3120000","2019312019230200724","2019-07-26","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 창천동 **번지 **호","서울특별시 서대문구 연세로*다길 **, *층 ***호 (창천동)","03787","주식회사 유원인터네셔날","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰","194033.03782295","450514.653917441","0","0","0","인터넷",
"16909","통신판매업","08_26_04_P","3120000","2019312019230200870","2019-09-05","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 창천동 ***번지 **호","서울특별시 서대문구 신촌로 **, ***호 (창천동)","03786","더크리틱스","2026-01-09 14:01:15","U","2026-01-11 02:40:00","기타","193946.395220305","450525.834024158","0","0","0","기타",
"16910","통신판매업","08_26_04_P","4050000","2022563001830200883","2022-04-06","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 구갈동 *** 가현마을 신안아파트 상가동 *층 ***호","경기도 용인시 기흥구 관곡로 **, 가현마을 신안아파트 상가동 *층 ***호 (구갈동)","16963","또보자 반려견목욕탕","2026-01-09 17:40:27","U","2026-01-11 02:40:00","기타","209886.27431126","420232.942992066","0","0","0","인터넷",
"16911","통신판매업","08_26_04_P","3780000","2021378021930200616","2021-01-25","","01","영업/정상","01","정상영업","","","","","031 - 539 - 4713","","","경기도 성남시 분당구 백현동 *** 그래비티 타워","경기도 성남시 분당구 판교역로***번길 *, 그래비티 타워 (백현동)","13529","㈜조선호텔앤리조트 그래비티조선서울판교","2026-01-09 18:46:19","U","2026-01-11 02:40:00","종합몰 교육/도서/완구/오락 컴퓨터/사무용품 가구/수납용품 건강/식품 의류/패션/잡화/뷰티 레져/여행/공연 상품권","209679.850639734","432372.84860209","0","0","0","인터넷, 카다로그, 기타",
"16912","통신판매업","08_26_04_P","4090000","2018409032230201079","2018-08-29","","03","폐업","03","폐업처리","2025-12-31","","","","","","","경기도 김포시 고촌읍 신곡리 ****번지 *호 엔타운","경기도 김포시 고촌읍 장차로*번길 *-**, 엔타운 ***호","10126","(주)온비즈컴퍼니","2026-01-09 10:33:44","U","2026-01-11 02:40:00","종합몰 의류/패션/잡화/뷰티","179487.725476277","455662.922346169","0","0","0","인터넷",
"16913","통신판매업","08_26_04_P","3120000","2022312019230200608","2022-04-18","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍제동 *-**","서울특별시 서대문구 문화촌길 **-**, *층 (홍제동)","03622","촉촉상점","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰","195567.121257522","454499.217085999","0","0","0","인터넷",
"16914","통신판매업","08_26_04_P","3120000","2022312019230200614","2022-04-18","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍은동 ***-***","서울특별시 서대문구 연희로**길 **, *층 ***호 (홍은동)","03651","액상세계","2026-01-09 14:01:15","U","2026-01-11 02:40:00","기타","193985.384544958","453838.468549788","0","0","0","인터넷",
"16915","통신판매업","08_26_04_P","5530000","2020553039830200304","2020-06-09","","02","휴업","02","휴업처리","","2026-01-10","2036-01-10","","","","","경기도 화성시 병점동 ***번지 주공*단지아파트","경기도 화성시 병점*로 **, ***동 ***호 (병점동, 주공*단지아파트)","18410","준쇼핑","2026-01-09 20:58:05","U","2026-01-11 02:40:00","종합몰 컴퓨터/사무용품 의류/패션/잡화/뷰티","203500.387616763","411723.773459206","0","0","0","인터넷",
"16916","통신판매업","08_26_04_P","3990000","2019399032130200009","2011-01-04","","03","폐업","03","폐업처리","2025-12-30","","","","070-4607-5271","","","경기도 남양주시 화도읍 마석우리 ***번지 *호","경기도 남양주시 화도읍 비룡로**번길 *-*, ***호","12173","에프앤트","2026-01-09 13:42:54","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티 기타","226453.537478311","461670.071818273","0","0","0","인터넷",
"16917","통신판매업","08_26_04_P","3780000","2015378021930200183","2015-01-28","","03","폐업","03","폐업처리","2026-01-08","","","","070-8289-7620","","","","경기도 성남시 분당구 매화로 **, 제*층 *호 (야탑동, 복정상가조합)","13504","소프트힐링리서치센터","2026-01-09 18:58:22","U","2026-01-11 02:40:00","교육/도서/완구/오락 의류/패션/잡화/뷰티 건강/식품","211809.186239488","434472.379912211","0","0","0","인터넷",
"16918","통신판매업","08_26_04_P","4050000","2019563001830200145","2019-01-30","","03","폐업","03","폐업처리","2026-01-08","","","","","","","경기도 용인시 기흥구 신갈동 ***번지 용인기흥우방아이유쉘","경기도 용인시 기흥구 신정로**번길 **, ***동 *층 *호 (신갈동, 용인기흥우방아이유쉘)","17094","지아니닷컴","2026-01-09 18:56:14","U","2026-01-11 02:40:00","교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 레져/여행/공연 건강/식품 자동차/자동차용품","208815.158461276","419387.498833783","0","0","0","인터넷",
"16919","통신판매업","08_26_04_P","3120000","2022312019230200595","2022-04-15","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍제동 *** 무악청구아파트","서울특별시 서대문구 통일로 ***, ***동 ***호 (홍제동, 무악청구아파트)","03635","보노보노","2026-01-09 14:01:15","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","195694.979414141","453291.683935348","0","0","0","인터넷",
"16920","통신판매업","08_26_04_P","3780000","2024378021930203543","2024-09-24","","01","영업/정상","01","정상영업","","","","","031-715-8008","","","경기도 성남시 분당구 구미동 *-*","경기도 성남시 분당구 돌마로 **, ***-*호 (구미동)","13630","다성씨앤씨 주식회사","2026-01-09 09:30:55","U","2026-01-11 02:40:00","기타","209408.852097392","427522.575677396","0","0","0","인터넷, 기타",
"16921","통신판매업","08_26_04_P","3160000","2024316015930201569","2024-08-28","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 구로구 구로동 ***-**","서울특별시 구로구 디지털로**나길 ** (구로동)","08375","리텐텐","2026-01-09 11:10:28","U","2026-01-11 02:40:00","의류/패션/잡화/뷰티","190370.798076746","442482.354365655","0","0","0","인터넷, 기타",
"16922","통신판매업","08_26_04_P","3860000","2024388100630200892","2024-10-17","","03","폐업","03","폐업처리","2026-01-08","","","","","","","경기도 부천시 소사구 괴안동 ***-* ***호","경기도 부천시 소사구 은성로 ***-*, ***호 (괴안동)","14698","비타지타(VITA GITA)","2026-01-09 16:57:12","U","2026-01-11 02:40:00","종합몰","182537.435411848","441389.466824137","0","0","0","인터넷",
"16923","통신판매업","08_26_04_P","5530000","2024553041530203135","2024-08-22","","03","폐업","03","폐업처리","2026-01-09","","","","","","","경기도 화성시 영천동 ***-* 에이팩시티","경기도 화성시 동탄순환대로 ***, 에이팩시티 B***-B***호 (영천동)","18471","하늘아이02","2026-01-09 10:26:56","U","2026-01-11 02:40:00","종합몰","208603.217648405","411878.01945484","0","0","0","인터넷",
"16924","통신판매업","08_26_04_P","4170000","2024417019130201680","2024-08-22","","03","폐업","03","폐업처리","2026-01-09","","","","","","","경기도 양평군 양평읍 양근리 ***-*","경기도 양평군 양평읍 관문길 **, *층 ***-F**호","12552","블레스1022","2026-01-09 16:50:01","U","2026-01-11 02:40:00","종합몰","243545.25089961","443446.658362449","0","0","0","인터넷",
"16925","통신판매업","08_26_04_P","3120000","2024312021930201171","2024-09-23","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 서대문구 홍은동 *** 홍은벽산아파트","서울특별시 서대문구 세검정로*길 **, ***동 **층 *호 (홍은동, 홍은벽산아파트)","03612","비쥬잡화점","2026-01-09 14:01:15","U","2026-01-11 02:40:00","종합몰","195057.033841623","454786.019433577","0","0","0","인터넷",
