"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"5989","일반음식점","07_24_04_P","3480000","3480000-101-2025-00208","2025-12-29","","01","영업/정상","01","영업","","","","","","197.90","711-861","대구광역시 달성군 가창면 행정리 616-1","대구광역시 달성군 가창면 퇴계길 34, 1층","42937","가창골 미나리","2026-01-07 17:24:59","U","2026-01-09 02:40:00","한식","349312.177418346","254905.718475071","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","197.9","","","",
"5990","일반음식점","07_24_04_P","3020000","3020000-101-2025-00526","2025-12-15","","01","영업/정상","01","영업","","","","","","59.98","140-863","서울특별시 용산구 이태원동 73-3","서울특별시 용산구 이태원로20가길 16, 1층 (이태원동)","04391","고도 혼술바 이태원점","2026-01-06 09:17:26","U","2026-01-09 02:40:00","한식","199314.947195924","447912.425283722","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","59.98","","","",
"5991","일반음식점","07_24_04_P","3710000","3710000-101-2025-00158","2025-12-19","","01","영업/정상","01","영업","","","","","","52.51","682-801","울산광역시 동구 동부동 201-58","울산광역시 동구 미포1길 37, 1층 (동부동)","44007","몽돌해물포차","2026-01-06 17:56:13","U","2026-01-09 02:40:00","기타","420148.18384677","229535.468328962","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","52.51","","","",
"5992","일반음식점","07_24_04_P","3000000","3000000-101-2025-00355","2025-11-14","","01","영업/정상","01","영업","","","","","","302.20","110-062","서울특별시 종로구 신문로2가 171","서울특별시 종로구 새문안로2길 10, 디팰리스 지하1층 B109호 (신문로2가)","03184","어슬광화문","2026-01-06 13:21:07","U","2026-01-09 02:40:00","한식","197458.838227559","451820.889548579","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","302.2","","","",
"5993","일반음식점","07_24_04_P","5050000","5050000-101-2025-00460","2025-11-14","","01","영업/정상","01","영업","","","","","","39.50","780-862","경상북도 경주시 서면 아화리 396-7","경상북도 경주시 서면 내서로 418-1, 1층","38053","국수가술술","2026-01-07 16:41:23","U","2026-01-09 02:40:00","한식","384940.577037373","267888.818158356","한식","0","0","아파트지역","","상수도전용","0","0","0","0","0","","0","0","N","39.5","","","",
"5994","일반음식점","07_24_04_P","3780000","3790000-101-2025-00218","2025-12-15","","01","영업/정상","01","영업","","","","","","178.83","461-830","경기도 성남시 수정구 복정동 646 1층","경기도 성남시 수정구 성남대로1518번길 8, 1층 (복정동)","13112","전박사","2026-01-07 11:43:43","U","2026-01-09 02:40:00","한식","211193.33844307","440349.33492833","한식","0","0","","","","0","0","0","0","0","","0","0","N","178.83","","","",
"5995","일반음식점","07_24_04_P","3700000","3700000-101-2025-00515","2025-12-19","","01","영업/정상","01","영업","","","","","","82.20","680-815","울산광역시 남구 삼산동 1616-1","울산광역시 남구 삼산로308번길 17, 1층 (삼산동)","44715","지은이네","2026-01-06 16:58:59","U","2026-01-09 02:40:00","한식","412204.028282296","229012.841481368","한식","0","0","","","","0","0","0","0","0","","0","0","N","82.2","","","",
"5996","일반음식점","07_24_04_P","3250000","3250000-101-2025-00178","2025-12-15","","01","영업/정상","01","영업","","","","","051466 3900","54.68","600-804","부산광역시 중구 부평동1가 29-15","부산광역시 중구 부평2길 26, 지상1층 (부평동1가)","48978","장가제면","2026-01-07 15:41:06","U","2026-01-09 02:40:00","기타","384713.078533395","179820.915211066","기타","0","0","","","","0","0","0","0","0","","0","0","N","54.68","","","",
"5997","일반음식점","07_24_04_P","3540000","3540000-101-2025-00291","2025-12-15","","01","영업/정상","01","영업","","","","","","50.24","403-824","인천광역시 부평구 부평동 576-12","인천광역시 부평구 시장로30번길 24, 2층 (부평동)","21395","꼼바 혼술바 인천부평점","2026-01-07 13:58:48","U","2026-01-09 02:40:00","정종/대포집/소주방","175793.308420837","443471.611984803","정종/대포집/소주방","0","0","","","","0","0","0","0","0","","0","0","N","50.24","","","",
"5998","일반음식점","07_24_04_P","3490000","3490000-101-2025-00479","2025-12-08","","01","영업/정상","01","영업","","","","","032 747 8877","63.63","400-812","인천광역시 중구 운남동 1600-1 2층 205호","인천광역시 중구 흰바위로 236, 2층 205호 (운남동)","22376","왕자관","2026-01-06 17:24:34","U","2026-01-09 02:40:00","중국식","155872.681608557","442076.120873969","중국식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","63.63","","","",
"5999","일반음식점","07_24_04_P","3220000","3220000-101-2025-01508","2025-12-19","","01","영업/정상","01","영업","","","","","","156.36","135-888","서울특별시 강남구 신사동 516-12","서울특별시 강남구 강남대로154길 41, 지상1층,2층 (신사동)","06035","우후죽순 신사점","2026-01-06 15:30:38","U","2026-01-09 02:40:00","한식","201901.000354668","446267.452812761","한식","0","0","","","","0","0","0","0","0","","0","0","Y","156.36","","","",
"6000","일반음식점","07_24_04_P","4610000","4610000-101-2025-00137","2025-12-19","","01","영업/정상","01","영업","","","","","","80.50","340-904","충청남도 예산군 삽교읍 목리 866","충청남도 예산군 삽교읍 예학로 93, 103, 104호","32416","뉴욕버거 내포신도시점","2026-01-06 09:31:04","U","2026-01-09 02:40:00","기타","171147.871707683","351615.791436429","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","80.5","","","",
"6001","일반음식점","07_24_04_P","5710000","5735000-101-2025-00235","2025-12-19","","01","영업/정상","01","영업","","","","","","196.51","360-568","충청북도 청주시 청원구 주중동 874","충청북도 청주시 청원구 율량로9번길 23, 1층 (주중동)","28323","보성갈비","2026-01-07 17:54:36","U","2026-01-09 02:40:00","식육(숯불구이)","243411.427448947","352490.544548617","식육(숯불구이)","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","196.51","","","",
"6002","일반음식점","07_24_04_P","3040000","3040000-101-2025-00424","2025-11-03","","01","영업/정상","01","영업","","","","","","109.00","143-758","서울특별시 광진구 자양동 227-342 더클래식500","서울특별시 광진구 능동로 90, 더클래식500 1층 (자양동)","05065","양산도 건대클래식점","2026-01-06 10:03:52","U","2026-01-09 02:40:00","한식","206217.434726027","448506.218743834","한식","0","0","","","","0","0","0","0","0","","0","0","N","109","","","",
"6003","일반음식점","07_24_04_P","4191000","4191000-101-2025-00658","2025-12-01","","01","영업/정상","01","영업","","","","","","30.60","","강원특별자치도 원주시 태장동 551 삼정백조아파트","강원특별자치도 원주시 흥양로102번길 20, 삼정백조아파트 1층 104호 (태장동)","26318","내가먹어서행복한만두","2026-01-06 14:26:46","U","2026-01-09 02:40:00","한식","284767.524126103","431444.125058169","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","30.6","","","",
"6004","일반음식점","07_24_04_P","3860000","3871000-101-2025-00416","2025-12-16","","01","영업/정상","01","영업","","","","","","37.83","","경기도 부천시 원미구 상동 442-1 상동 대우마이빌 118호","경기도 부천시 원미구 상일로 140, 상동 대우마이빌 118호 (상동)","14622","파스타예요 부천점","2026-01-07 13:39:16","U","2026-01-09 02:40:00","경양식","178509.098743206","443210.808965007","경양식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","37.83","","","",
"6005","일반음식점","07_24_04_P","3290000","3290000-101-2025-00417","2025-12-22","","01","영업/정상","01","영업","","","","","","105.00","614-847","부산광역시 부산진구 부전동 517-42 빅보이타워","부산광역시 부산진구 서면로 47, 빅보이타워 1층 일부호 (부전동)","47287","국수정","2026-01-07 17:30:31","U","2026-01-09 02:40:00","한식","387415.388567035","185912.889565518","한식","0","0","","","","0","0","0","0","0","","0","0","N","105","","","",
"6006","일반음식점","07_24_04_P","5710000","5735000-101-2025-00231","2025-12-12","","01","영업/정상","01","영업","","","","","","42.84","360-821","충청북도 청주시 청원구 율량동 1873 은곡빌딩","충청북도 청주시 청원구 공항로 101, 은곡빌딩 1층 (율량동)","28350","숙성고기 육칠이 율량점","2026-01-07 17:29:54","U","2026-01-09 02:40:00","식육(숯불구이)","243382.202750605","351774.04998322","식육(숯불구이)","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","42.84","","","",
"6007","일반음식점","07_24_04_P","5710000","5735000-101-2025-00232","2025-12-12","","01","영업/정상","01","영업","","","","","","62.70","360-568","충청북도 청주시 청원구 주중동 1060","충청북도 청주시 청원구 충청대로 169, 1층 (주중동)","28325","왓더버거 율량점","2026-01-07 17:51:46","U","2026-01-09 02:40:00","기타","244238.054949728","352348.27468852","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","62.7","","","",
"6008","일반음식점","07_24_04_P","3830000","3840000-101-2025-00161","2025-12-16","","01","영업/정상","01","영업","","","","","","23.33","430-834","경기도 안양시 만안구 안양동 707-137","경기도 안양시 만안구 냉천로 151, 1층 일부호 (안양동)","14000","이쁜순이포차","2026-01-07 15:56:10","U","2026-01-09 02:40:00","한식","193030.671293504","432433.163445187","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","23.33","","","",
"6009","일반음식점","07_24_04_P","3000000","3000000-101-2025-00395","2025-12-22","","01","영업/정상","01","영업","","","","","","141.90","110-150","서울특별시 종로구 중학동 14 트윈 트리 빌딩","서울특별시 종로구 율곡로 6, 트윈 트리 빌딩 B동 102호, 103호 (중학동)","03142","심퍼티쿠시 광화문점","2026-01-06 11:04:08","U","2026-01-09 02:40:00","경양식","198176.159239663","452574.67151361","경양식","0","0","","","","0","0","0","0","0","","0","0","N","141.9","","","",
"6010","일반음식점","07_24_04_P","3640000","3640000-101-2025-00331","2025-12-11","","03","폐업","02","폐업","2026-01-06","","","","","112.86","300-820","대전광역시 동구 용운동 307-5","대전광역시 동구 용운로 140, 1층 (용운동)","34661","멕시카나 용운점","2026-01-06 16:11:36","U","2026-01-09 02:40:00","호프/통닭","241036.978309427","314223.021635447","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","112.86","","","",
"6011","일반음식점","07_24_04_P","3640000","3640000-101-2025-00332","2025-12-12","","01","영업/정상","01","영업","","","","","","58.50","300-120","대전광역시 동구 용운동 671","대전광역시 동구 대학로50번길 78-48, 1층 (용운동)","34526","부엉부엉","2026-01-06 14:38:52","U","2026-01-09 02:40:00","호프/통닭","240936.197292462","314771.089457928","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","58.5","","","",
"6012","일반음식점","07_24_04_P","4610000","4610000-101-2025-00135","2025-12-16","","01","영업/정상","01","영업","","","","","","46.50","340-831","충청남도 예산군 응봉면 노화리 45-12","충청남도 예산군 응봉면 응봉로 155","32446","목화식당","2026-01-06 09:30:03","U","2026-01-09 02:40:00","한식","178779.048594664","351008.609367","한식","0","0","","","","0","0","0","0","0","","0","0","N","46.5","","","",
"6013","일반음식점","07_24_04_P","4470000","4470000-101-2025-00182","2025-12-22","","01","영업/정상","01","영업","","","","","","76.80","","충청북도 음성군 맹동면 동성리 523 충북혁신도시 영무예다음3차","충청북도 음성군 맹동면 장성1길 9, 상가 6동 104호 (충북혁신도시 영무예다음3차)","27735","브라더한정식도시락 충북혁신도시점","2026-01-07 16:18:33","U","2026-01-09 02:40:00","한식","247885.582657689","378811.3508055","한식","0","0","","","","0","0","0","0","0","","0","0","N","76.8","","","",
"6014","일반음식점","07_24_04_P","3400000","3400000-101-2025-00232","2025-12-09","","03","폐업","02","폐업","2026-01-07","","","","","58.42","619-904","부산광역시 기장군 기장읍 대변리 423-3 대변농수산활어시장","부산광역시 기장군 기장읍 대변로 154, 대변농수산활어시장 105~107호","46079","실비초장집","2026-01-07 13:39:51","U","2026-01-09 02:40:00","한식","402789.766628399","194134.944525961","한식","0","0","","","","0","0","0","0","0","","0","0","N","58.42","","","",
"6015","일반음식점","07_24_04_P","3740000","3750000-101-2025-00249","2025-12-16","","01","영업/정상","01","영업","","","","","","137.52","440-855","경기도 수원시 장안구 파장동 627-6","경기도 수원시 장안구 경수대로 1022, 1층 일부호 (파장동)","16203","양심소 장안구청점","2026-01-06 07:34:20","U","2026-01-09 02:40:00","식육(숯불구이)","199952.075201956","422785.645104154","식육(숯불구이)","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","137.52","","","",
"6016","일반음식점","07_24_04_P","3780000","3790000-101-2025-00220","2025-12-16","","01","영업/정상","01","영업","","","","","","","461-808","경기도 성남시 수정구 신흥동 173 우찬셀레스빌 1층 107,108,109호","경기도 성남시 수정구 수정로 316, 1층 107,108,109호 (신흥동, 우찬셀레스빌)","13261","샤누아라운지(Chat Noir Lounge)","2026-01-06 15:06:00","U","2026-01-09 02:40:00","기타","213141.897152495","438824.191812254","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"6017","일반음식점","07_24_04_P","3650000","3650000-101-2025-00371","2025-12-16","","01","영업/정상","01","영업","","","","","","105.01","301-826","대전광역시 중구 선화동 365-4 1층","대전광역시 중구 중앙로79번길 87, 1층 (선화동)","34862","이가짬뽕","2026-01-06 16:43:13","U","2026-01-09 02:40:00","중국식","237494.915079445","314346.783202911","중국식","0","0","","","","0","0","0","0","0","","0","0","N","105.01","","","",
