사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
지에스(GS)25 중구항동점,,164842.518137436,439119.145063786,2026-05-03 22:32:05,I,13,영업중,2022-09-13 14:11:38,,2022-09-13,,인천광역시 중구 항동*가 **-**,PHMG120223490019047000144,3490000,"인천광역시 중구 연안부두로**번길 **, *층 (항동*가)",22348,01,영업/정상,,,,
타파웨어 쿠킹스튜디오 계산점,,175626.129229257,448743.471063049,2026-05-03 22:32:11,I,13,영업중,2020-06-22 18:45:51,,2020-06-19,,인천광역시 계양구 계산동 ***번지 *호,PHMG120203550020047000037,3550000,"인천광역시 계양구 주부토로***번길 **, *층 (계산동)",21052,01,영업/정상,,,,65.64
엔조이체인징,,176073.434991256,447410.774096434,2026-05-03 22:32:18,I,13,영업중,2023-05-24 16:34:20,,2023-05-24,,인천광역시 계양구 작전동 ***-* 보광맨션,PHMG120233550020047000043,3550000,"인천광역시 계양구 효서로***번길 *, A동 ***호 (작전동, 보광맨션)",21117,01,영업/정상,,,,
세븐일레븐 인천중구도원점,,167842.679313927,440571.657680846,2026-05-03 22:32:01,I,13,영업중,2024-03-15 10:29:43,,2021-05-07,,인천광역시 중구 도원동 **-**,PHMG120213490019047000014,3490000,인천광역시 중구 도원로**번길 * (도원동),22327,01,영업/정상,,,,65.8
펄스젬(계양점),2013-11-04,176743.164518527,448571.970253751,2026-05-03 22:32:02,I,03,폐업,2013-11-05 09:03:37,,2012-11-08,407-054,인천광역시 계양구 계산*동 ***번지 *호   ***호,PHMG120123550020047000029,3550000,,,03,폐업,,,,95.76
세븐일레븐쌍문역점,,202999.2675169,460616.701327584,2026-05-03 22:35:46,I,13,영업중,2023-06-21 16:46:06,,2022-02-15,,서울특별시 도봉구 창동 ***-** 삼성쉐르빌퍼스티,PHMG120223090033047000072,3090000,"서울특별시 도봉구 도봉로 ***, 삼성쉐르빌퍼스티 ***호 (창동)",01454,01,영업/정상,,,02-990-6963,
(주)발상코퍼레이션,,203250.198669162,455701.490029192,2026-05-03 22:35:38,I,15,전출,2019-11-28 08:56:24,,2019-01-04,,서울특별시 성북구 하월곡동 **번지 **호 구원빌딩,PHMG120193070034047000001,3070000,"서울특별시 성북구 오패산로 **, 구원빌딩 *층 (하월곡동)",02751,05,제외/삭제/전출,,,,
내이브로츄러스&옛날통닭닭강정,,177706.407828863,451662.857771956,2026-05-03 22:32:18,I,13,영업중,2023-01-03 09:05:21,,2023-01-02,,인천광역시 계양구 귤현동 ***-* 세계빌딩,PHMG120233550020047000001,3550000,"인천광역시 계양구 양지로 ***, 세계빌딩 *층 일부호 (귤현동)",21016,01,영업/정상,,,,
메디파워,2022-08-22,204345.826664906,461119.957690091,2026-05-03 22:34:55,I,03,폐업,2022-08-22 10:04:39,,2017-01-04,,서울특별시 도봉구 창동 *번지 지*층,PHMG120173090033047000001,3090000,"서울특별시 도봉구 노해로**길 *, 지*층 (창동)",01414,03,폐업,,,,
CU 계양 미림점,2016-12-30,175298.757661494,448031.288364087,2026-05-03 22:32:08,I,03,폐업,2017-01-01 17:16:24,,2016-03-03,,인천광역시 계양구 작전동 ***번지 *호,PHMG120163550020047000018,3550000,"인천광역시 계양구 계양대로***번길 **, *.*호 (작전동)",21047,03,폐업,,,,66.3
길재소프트 주식회사,,203934.360214315,455417.925754463,2026-05-03 22:35:06,I,15,전출,2019-05-10 11:04:20,,2016-05-04,,서울특별시 성북구 하월곡동 **번지 *호 한국과학기술연구원 에이치-*동 ***디호,PHMG120163070034047000025,3070000,"서울특별시 성북구 화랑로**길 *, 에이치-*동 ***디호 (하월곡동, 한국과학기술연구원)",02792,05,제외/삭제/전출,,,,
대흥메디텍,2010-06-21,,,2026-05-03 22:31:58,I,03,폐업,2010-06-22 09:32:39,,2007-02-21,407-050,인천광역시 계양구 계산동 ****-*(*F),PHMG120073550020047000005,3550000,,,03,폐업,,,032-547-0738,
자연이준 숯 이야기,2018-10-23,175717.453799657,449019.817938523,2026-05-03 22:32:09,I,03,폐업,2018-10-24 08:53:22,,2016-06-23,,인천광역시 계양구 계산동 ***번지 *호 삼환*빌딩 ***호,PHMG120163550020047000084,3550000,"인천광역시 계양구 경명대로 ****, ***호 (계산동, 삼환*빌딩)",21050,03,폐업,,,,132.2
세우메디케어(주),2013-03-31,204238.33386129,461159.384486912,2026-05-03 22:34:16,I,03,폐업,2013-04-05 10:28:17,,2011-02-25,132-898,서울특별시 도봉구 창*동 *번지 다모아빌딩 ***호,PHMG120113090033047000008,3090000,"서울특별시 도봉구 마들로**가길 **, ***호 (창동)",,03,폐업,,,,
세븐일레븐창동금빛길점,,202927.968900392,459973.275358416,2026-05-03 22:35:44,I,13,영업중,2022-02-14 09:34:04,,2022-02-14,,서울특별시 도봉구 창동 ***-**,PHMG120223090033047000063,3090000,"서울특별시 도봉구 우이천로**길 **, *층 (창동)",01462,01,영업/정상,,,02-935-6576,
스타키보청기 동인천점,2008-12-19,,,2026-05-03 22:31:55,I,03,폐업,2009-12-17 19:40:47,,2005-07-18,,인천 중구 인현동*-*,PHMG120053490019047000003,3490000,,,03,폐업,,,032-777-5114,
제일사,2015-12-17,205130.634679102,455967.84865536,2026-05-03 22:34:30,I,03,폐업,2015-12-17 15:21:17,,2012-04-18,136-819,서울특별시 성북구 석관동 ***번지 ***호,PHMG120123070034047000021,3070000,서울특별시 성북구 화랑로**길 *** (석관동),02789,03,폐업,,,32952021,
더조은메디컬,,203731.499066024,464103.750603124,2026-05-03 22:34:59,I,15,전출,2022-01-13 16:39:08,,2018-03-02,,서울특별시 도봉구 도봉동 ***-** 전자빌라,PHMG120183090033047000007,3090000,"서울특별시 도봉구 도봉로***길 **, ***호 (도봉동, 전자빌라)",01306,05,제외/삭제/전출,,,,
(주)코리아세븐 상월곡역점,2019-10-14,204268.741908141,456073.655437397,2026-05-03 22:35:12,I,03,폐업,2019-10-14 15:46:30,,2016-10-31,,서울특별시 성북구 상월곡동 **번지 *호,PHMG120163070034047000059,3070000,서울특별시 성북구 화랑로 *** (상월곡동),02773,03,폐업,,,,
워넬코리아,2010-05-31,,,2026-05-03 22:33:54,I,03,폐업,2010-05-31 13:22:12,,2008-07-18,132-926,서울특별시 도봉구해등길 ***-*(창*동 ***-**),PHMG120083090033047000020,3090000,,,03,폐업,,,,
세븐일레븐 계양구청점,,176702.300644972,448531.8190619,2026-05-03 22:32:12,I,13,영업중,2024-02-20 14:49:14,,2021-05-10,,인천광역시 계양구 용종동 ***-* 새롬프라자,PHMG120213550020047000051,3550000,"인천광역시 계양구 계양문화로 **, 새롬프라자 (용종동)",21065,01,영업/정상,,,,49.5
지에스25(GS25)창동그린점,2025-02-13,203961.427729229,461370.607446335,2026-05-03 22:36:00,I,03,폐업,2025-02-13 13:32:47,,2023-10-26,,서울특별시 도봉구 창동 *** 동아빌라,PHMG120233090033047000067,3090000,"서울특별시 도봉구 노해로**다길 **, ****, ****, ***, ***호 (창동, 동아빌라)",01399,03,폐업,,,,
씨유(CU) 운서사랑점,2025-03-17,156600.722324881,442389.723013308,2026-05-03 22:32:05,I,03,폐업,2025-03-13 14:28:31,,2023-01-03,,인천광역시 중구 운서동 ****-**,PHMG120233490019047000001,3490000,인천광역시 중구 운서*로 *(운서동),22375,03,폐업,,,,102.32
바이온텍 인천점,,175279.840988212,447299.822484118,2026-05-03 22:32:16,I,13,영업중,2022-06-03 11:40:54,,2022-06-02,,인천광역시 계양구 작전동 ***-* 현대백화점,PHMG120223550020047000140,3550000,"인천광역시 계양구 효서로 ***, 현대백화점 *층 **호 (작전동)",21111,01,영업/정상,,,,6.69
아가방(주)엘르뿌뽕 미아점,2015-06-09,202466.801084521,456227.571720914,2026-05-03 22:33:39,I,03,폐업,2015-06-09 16:44:02,,2003-10-07,136-719,서울특별시 성북구 길음동 **번지 *호,PHMG120033070034047000005,3070000,서울특별시 성북구 동소문로 *** (길음동),,03,폐업,,,02-2117-2624,
오마이몰,2013-11-05,176549.307769994,449040.899217794,2026-05-03 22:32:02,I,03,폐업,2013-11-05 15:28:17,,2013-01-07,407-814,인천광역시 계양구 임학동 **번지 *호 두현트리움 ****호,PHMG120133550020047000001,3550000,"인천광역시 계양구 경명대로 ****, ****호 (임학동, 두현트리움)",,03,폐업,,,02-2642-1060,28.98
엠디에스(MDS),,176676.063656676,448221.382397489,2026-05-03 22:32:19,I,13,영업중,2024-01-15 15:52:15,,2024-01-15,,,PHMG120243550020047000001,3550000,"인천광역시 계양구 오조산로**번길 **, 명동빌딩 *층 ***호 (계산동)",21069,01,영업/정상,,,,9
와이제이,2010-07-08,203745.98889507,456787.183736206,2026-05-03 22:34:05,I,03,폐업,2013-04-01 10:32:31,,2010-01-06,136-140,서울특별시 성북구 장위동 ***번지 ***호 *층,PHMG120103070034047000001,3070000,"서울특별시 성북구 장위로**길 **-* (장위동,*층)",,03,폐업,,,,
플러스컴퍼니,,167267.231291206,441612.725340262,2026-05-03 22:32:07,I,13,영업중,2025-09-12 16:26:26,,2020-03-13,,인천광역시 중구 인현동 *-***,PHMG120253490019047000018,3490000,"인천광역시 중구 참외전로 ***-*, *, *층 (인현동)",22316,01,영업/정상,,,,
수메디컬,,176666.124685741,448105.30740578,2026-05-03 22:32:12,I,13,영업중,2021-02-04 13:48:17,,2021-02-04,,인천광역시 계양구 계산동 ****-**,PHMG120213550020047000013,3550000,"인천광역시 계양구 계양문화로 **, ***-**호 (계산동)",21069,01,영업/정상,,,,9.9
(주)제일메드,,205996.717928956,456704.522324447,2026-05-03 22:35:48,I,13,영업중,2020-09-08 16:24:06,,2019-04-15,,서울특별시 성북구 석관동 ** 두산아파트,PHMG120203070034047000051,3070000,"서울특별시 성북구 화랑로**길 **, 주상가동 ***호 (석관동, 두산아파트)",02780,01,영업/정상,,,02-900-9248,
지에스25 인천공항 교통센터점,2024-07-30,150478.659112989,442070.010214354,2026-05-03 22:31:59,I,03,폐업,2024-07-31 14:20:02,,2018-01-09,,인천광역시 중구 운서동 ****번지 인천공항,PHMG120183490019047000002,3490000,"인천광역시 중구 공항로 ***, 인천공항 (운서동)",22382,03,폐업,,,,122.9
세븐일레븐도봉파크빌점,,204222.46195029,465025.246646886,2026-05-03 22:35:33,I,13,영업중,2021-05-12 17:42:27,,2021-05-12,,서울특별시 도봉구 도봉동 *** 도봉파크빌*단지아파트,PHMG120213090033047000046,3090000,"서울특별시 도봉구 마들로 ***, 상가동 ***호 (도봉동, 도봉파크빌*단지아파트)",01318,01,영업/정상,,,,
㈜코리아세븐 장위꿈의숲점,2024-08-07,204370.098492491,457210.645675333,2026-05-03 22:36:16,I,03,폐업,2024-08-07 17:22:52,,2022-07-18,,서울특별시 성북구 장위동 ***-**,PHMG120223070034047000190,3070000,"서울특별시 성북구 장월로 ***, *층 (장위동)",02766,03,폐업,,,,
세븐일레븐 쌍문점,,201076.85313831,461021.925111838,2026-05-03 22:35:30,I,13,영업중,2024-06-20 11:47:42,,2021-05-04,,서울특별시 도봉구 쌍문동 ***-**,PHMG120213090033047000036,3090000,서울특별시 도봉구 삼양로 *** (쌍문동),01368,01,영업/정상,,,,
엔라이프,2018-05-28,203194.11728589,455683.938872791,2026-05-03 22:35:02,I,03,폐업,2018-05-28 09:48:25,,2016-03-25,,서울특별시 성북구 하월곡동 **번지 **호 ***호,PHMG120163070034047000015,3070000,"서울특별시 성북구 오패산로*길 *, ***호 (하월곡동)",02740,03,폐업,,,02-941-5428,
씨유장위미래,2016-10-11,,,2026-05-03 22:34:48,I,03,폐업,2016-10-11 17:03:14,,2014-11-24,136-140,서울특별시 성북구 장위동 ***번지 **호,PHMG120143070034047000101,3070000,서울특별시 성북구 장월로 ***-* (장위동),02760,03,폐업,,,,
(주)교림아이텍,2009-05-15,203391.822778429,455590.997554483,2026-05-03 22:33:40,I,03,폐업,2020-12-08 17:10:06,,2004-10-15,,서울특별시 성북구 하월곡동 **-**,PHMG120043070034047000012,3070000,서울특별시 성북구 화랑로 ** (하월곡동),02751,03,폐업,,,02-918-2232,
현대의료기,2010-12-27,,,2026-05-03 22:31:55,I,03,폐업,2011-10-05 17:36:11,,2003-08-12,,인천 중구 신흥동 *가 *-***,PHMG120033490019047000001,3490000,,,03,폐업,,,032-888-8555,13.97
호성메디칼,,202887.735294472,455516.204264925,2026-05-03 22:35:02,I,15,전출,2019-07-09 16:47:24,,2016-03-25,,서울특별시 성북구 종암동 ***번지 ***호 *층,PHMG120163070034047000016,3070000,"서울특별시 성북구 종암로 ***, *층 ***호 (종암동, 종암우림카이저팰리스)",02797,05,제외/삭제/전출,,,02-966-4098,
원진MED,,201284.583416991,454363.294042709,2026-05-03 22:35:30,I,15,전출,2018-12-27 09:54:40,,2018-04-27,,서울특별시 성북구 동소문동*가 **번지 *호,PHMG120183070034047000029,3070000,"서울특별시 성북구 동소문로 **-**, *층 ***호 (동소문동*가)",02846,05,제외/삭제/전출,,,,
힐링케어,2014-11-13,177127.298339075,449603.6150622,2026-05-03 22:32:03,I,03,폐업,2014-11-14 09:39:07,,2014-02-21,407-320,인천광역시 계양구 병방동 ***번지 **호 지층*호,PHMG120143550020047000005,3550000,"인천광역시 계양구 장제로***번길 *, 지층 *호 (병방동)",,03,폐업,,,,121.92
365플러스 계양이화점,,176588.839301064,453161.323318069,2026-05-03 22:32:06,I,13,영업중,2015-10-13 10:11:49,,2015-10-12,,인천광역시 계양구 이화동 ***번지 *호 ***호,PHMG120153550020047000059,3550000,"인천광역시 계양구 황어로 ***, ***호 (이화동, 이화신동아파밀리에)",21004,01,영업/정상,,,,42.9
보원의료기,2012-03-26,204011.919617341,461194.791887383,2026-05-03 22:33:55,I,03,폐업,2012-03-27 10:18:34,,2008-09-19,132-045,서울특별시 도봉구 창*동 ***번지 **호 우림빌딩 ***호,PHMG120083090033047000026,3090000,"서울특별시 도봉구 노해로**길 **, ***호 (창동)",,03,폐업,,,,
의료기 백화점 (유한메디케어),2012-10-30,176445.615200023,447763.871895495,2026-05-03 22:31:57,I,03,폐업,2012-10-30 17:37:34,,2012-10-30,407-825,인천광역시 계양구 작전서운동 ***번지 *호   ***호,PHMG120053550020047000010,3550000,인천광역시 계양구 장제로 *** (작전동),,03,폐업,,,032-548-1302,
월곡메디칼,2023-07-12,203649.811269449,455662.299341418,2026-05-03 22:35:42,I,03,폐업,2023-07-12 10:11:48,,2019-09-09,,서울특별시 성북구 하월곡동 ***번지 월곡갑을명가,PHMG120193070034047000042,3070000,"서울특별시 성북구 화랑로**길 **, *층 ***호 (하월곡동, 월곡갑을명가)",02751,03,폐업,,,,
태풍,,202409.737881785,453292.017730612,2026-05-03 22:35:48,I,15,전출,2022-02-16 13:19:56,,2020-10-13,,서울특별시 성북구 안암동*가 ***-**,PHMG120203070034047000055,3070000,"서울특별시 성북구 안암로 **-*, *층 (안암동*가)",02857,05,제외/삭제/전출,,,02-6348-7800,
지에스(GS)25 창동엔젤점,,203425.755368689,460244.784794262,2026-05-03 22:35:46,I,13,영업중,2022-03-25 17:55:15,,2022-03-25,,서울특별시 도봉구 창동 ***-**,PHMG120223090033047000091,3090000,"서울특별시 도봉구 도봉로***길 ***, *층 (창동)",01463,01,영업/정상,,,,
현대의료기,,202326.175760253,462116.40856417,2026-05-03 22:33:53,I,13,영업중,2012-05-24 11:12:23,,2008-01-25,132-828,서울특별시 도봉구 방학*동 ***번지 *호 신동아프라자 ***~***호,PHMG120083090033047000004,3090000,"서울특별시 도봉구 방학로 ***, ***~***호 (방학동, 신동아프라자)",01362,01,영업/정상,,,34935777,
광성메디맥스,2021-09-09,202812.17507466,462184.243362477,2026-05-03 22:35:28,I,03,폐업,2021-09-09 15:42:51,,2021-04-20,,서울특별시 도봉구 방학동 ***-*,PHMG120213090033047000021,3090000,"서울특별시 도봉구 방학로 ***, 지하*층 (방학동)",01384,03,폐업,,,,
덴탈트리,2018-03-26,176785.368523779,448494.574806493,2026-05-03 22:32:05,I,03,폐업,2018-03-26 14:16:06,,2015-04-22,407-310,인천광역시 계양구 용종동 ***번지 *호 레드몰*차 ***호,PHMG120153550020047000026,3550000,"인천광역시 계양구 계산새로**번길 *, ***호 (용종동, 레드몰*차)",21065,03,폐업,,,,76.45
세븐일레븐 인천2공항에어사이드점,2024-05-20,149829.251166424,440865.963248498,2026-05-03 22:32:01,I,03,폐업,2024-05-22 17:04:25,,2021-05-10,,인천광역시 중구 운서동 ****,PHMG120213490019047000010,3490000,"인천광역시 중구 제*터미널대로 ***, *층 *-**-**호 (운서동)",22382,03,폐업,,,032-743-1640,129
건강사랑몰,,179759.648994439,452998.702652603,2026-05-03 22:32:10,I,13,영업중,2019-06-13 09:00:15,,2019-06-12,,인천광역시 계양구 상야동 ***번지 *호,PHMG120183550020047000024,3550000,인천광역시 계양구 벌말로***번길 ** (상야동),21008,01,영업/정상,,,032-543-3094,264
CU(씨유) 영종스타힐스점,,155310.903204623,443484.899162499,2026-05-03 22:32:03,I,13,영업중,2022-03-24 21:13:08,,2022-03-24,,인천광역시 중구 운서동 ****-*,PHMG120223490019047000084,3490000,인천광역시 중구 영종대로***번길 **(운서동),22376,01,영업/정상,,,,
비앤케어,,201843.677296029,454835.965145647,2026-05-03 22:35:28,I,15,전출,2022-02-17 13:11:09,,2018-03-06,,서울특별시 성북구 동선동*가 ***번지 태극에버빌아파트,PHMG120183070034047000012,3070000,"서울특별시 성북구 동소문로**마길 **, ***호 (동선동*가, 태극에버빌아파트)",02840,05,제외/삭제/전출,,,,
나우메디피아,2012-08-09,204506.921108086,461239.917552563,2026-05-03 22:34:25,I,03,폐업,2012-08-09 16:16:33,,2011-12-05,132-899,서울특별시 도봉구 창*동 **번지 *호 백상빌딩 ****호,PHMG120113090033047000056,3090000,"서울특별시 도봉구 노해로 ***-**, ****호 (창동, 백상빌딩)",,03,폐업,,,,
금강보청기,,203964.829171358,464625.423162623,2026-05-03 22:33:53,I,13,영업중,2022-07-25 16:45:08,,2008-01-17,132-813,서울특별시 도봉구 도봉*동 ***번지 **호 *층,PHMG120083090033047000003,3090000,"서울특별시 도봉구 도봉로 ***, *층 (도봉동)",01303,01,영업/정상,,,02-954-8887,
